customer_id,age,tenure_years,account_balance,credit_score,num_products,is_active,estimated_salary,complaints,support_tickets,mobile_logins_30d,overdraft_count_12m,churn
CUST04051,51,1,4762.89,602,1,1,54633.47,0,0,8,1,0
CUST04052,39,3,5820.64,640,1,0,77289.1,0,2,12,0,1
CUST04053,45,3,17290.81,735,2,1,45781.12,0,0,12,1,0
CUST04054,34,8,28233.14,750,2,1,40328.42,0,1,6,0,0
CUST04055,47,3,19476.88,563,2,1,66630.71,0,2,9,0,1
CUST04056,45,8,25351.37,837,2,1,47782.44,0,0,9,1,0
CUST04057,50,3,17683.09,663,2,1,74379.77,1,0,19,1,0
CUST04058,49,6,15204.89,672,1,0,50130.83,1,4,10,0,1
CUST04059,47,2,9156.6,504,1,0,30465.25,0,1,12,1,0
CUST04060,39,6,24581.55,594,3,1,86253.12,0,2,13,2,0
CUST04061,43,0,28815.23,744,1,1,82219.74,1,0,9,1,0
CUST04062,53,8,12742.06,665,1,1,33979.45,0,1,15,0,0
CUST04063,32,0,12238.05,660,1,1,63705.48,0,0,15,1,1
CUST04064,32,10,44070.87,670,2,1,47813.27,0,3,12,2,0
CUST04065,42,9,13156.66,520,2,0,68619.41,0,2,9,0,0
CUST04066,45,6,14140.02,641,2,0,35734.85,0,1,15,0,0
CUST04067,30,10,19209.68,777,2,0,74180.53,0,1,14,1,0
CUST04068,39,8,12414.81,748,2,1,81288.93,3,2,7,1,0
CUST04069,39,1,7220.97,639,1,1,34158.46,0,0,11,0,0
CUST04070,18,8,17738.17,791,3,1,56489.4,0,0,12,0,0
CUST04071,37,4,12977.0,537,4,1,81751.23,1,0,13,0,0
CUST04072,38,9,53193.28,563,2,1,32970.02,0,2,17,1,0
CUST04073,38,9,24133.02,818,1,0,40285.81,0,0,10,3,0
CUST04074,57,10,8547.45,702,2,1,69558.24,0,0,13,1,0
CUST04075,25,4,23081.7,624,1,1,51464.84,0,1,16,3,0
CUST04076,30,2,16829.68,645,1,0,20343.96,0,2,13,0,1
CUST04077,18,1,35670.16,577,3,1,47955.17,0,0,12,2,0
CUST04078,34,1,9015.13,675,1,0,93421.69,0,2,15,0,0
CUST04079,35,10,15390.52,668,1,0,100383.54,0,0,14,0,0
CUST04080,34,6,12402.83,652,2,1,40984.1,0,1,13,1,0
CUST04081,53,3,13958.72,546,2,1,34907.36,3,0,15,3,1
CUST04082,50,4,6878.12,674,2,1,44923.74,0,1,13,2,0
CUST04083,41,1,20577.09,602,1,1,94641.81,0,3,8,1,1
CUST04084,36,6,18278.36,561,2,1,73526.06,0,0,14,0,0
CUST04085,52,4,35028.51,764,1,1,87209.87,0,1,11,1,1
CUST04086,40,8,13259.65,845,3,0,76971.0,1,1,13,2,0
CUST04087,30,0,9809.64,825,1,1,25973.99,1,0,12,1,1
CUST04088,19,10,24148.34,709,1,1,34125.35,0,0,11,2,0
CUST04089,35,0,7363.91,626,2,1,39684.19,1,0,14,0,0
CUST04090,49,4,30143.92,644,1,1,43516.56,0,3,11,1,1
CUST04091,67,3,30095.52,687,2,1,40077.25,0,1,11,0,0
CUST04092,41,7,34302.01,612,1,0,42636.77,0,2,11,2,0
CUST04093,31,7,17720.32,769,2,0,69090.79,0,1,15,0,0
CUST04094,26,2,9275.46,467,1,1,57987.52,1,1,9,0,0
CUST04095,47,5,14499.81,623,2,1,81835.12,1,1,12,1,0
CUST04096,19,5,17766.18,722,1,1,60540.44,1,1,10,2,0
CUST04097,47,5,8777.03,574,1,1,40121.92,1,0,19,2,0
CUST04098,50,0,36309.59,628,1,1,59146.16,1,2,14,0,1
CUST04099,45,1,20641.59,703,3,0,21751.17,0,1,15,0,0
CUST04100,37,5,6841.98,787,2,1,12000.0,0,3,13,3,0
CUST04101,47,2,54838.91,534,1,1,69150.67,3,0,13,0,1
CUST04102,42,5,14372.07,527,1,1,77402.82,0,2,16,1,0
CUST04103,31,1,5880.65,565,1,1,56586.85,0,0,8,1,0
CUST04104,62,8,7167.48,512,1,1,46391.28,1,1,19,1,0
CUST04105,36,2,40775.54,518,2,0,25478.86,0,0,11,0,0
CUST04106,49,7,52508.94,562,2,0,80672.35,1,1,13,1,1
CUST04107,18,9,28484.46,761,4,0,65835.66,0,1,19,0,0
CUST04108,55,3,35935.52,622,2,1,61405.82,1,3,7,0,0
CUST04109,58,1,33271.67,653,1,1,54893.88,0,1,8,1,0
CUST04110,40,0,20286.02,564,1,0,44669.44,2,1,15,0,1
CUST04111,47,3,17099.1,707,1,0,30507.78,0,0,12,1,0
CUST04112,47,1,20028.22,819,1,1,60559.49,0,2,15,1,0
CUST04113,32,9,23202.41,570,2,1,43152.45,0,1,12,0,0
CUST04114,47,10,7660.26,805,1,1,45672.86,0,1,12,0,0
CUST04115,30,10,23131.93,683,1,1,92792.61,0,0,16,0,0
CUST04116,33,10,39893.26,652,1,1,53942.3,0,0,5,0,0
CUST04117,54,6,11444.0,686,2,1,12000.0,0,0,11,0,0
CUST04118,52,3,10562.49,685,1,1,43219.91,1,0,9,1,0
CUST04119,32,4,19099.35,817,4,0,32968.06,0,0,10,0,0
CUST04120,31,2,8207.12,697,2,1,51937.17,1,0,16,3,1
CUST04121,32,9,4976.02,699,1,1,23662.49,1,1,10,3,0
CUST04122,49,4,31596.11,612,2,1,64539.9,1,3,13,1,0
CUST04123,28,4,9526.06,726,2,0,48486.54,1,0,14,1,0
CUST04124,44,7,13545.86,564,2,1,44534.32,0,1,13,1,0
CUST04125,49,4,8454.1,660,2,1,58291.61,0,0,14,0,0
CUST04126,39,3,34806.73,850,1,1,53313.55,1,0,12,1,0
CUST04127,52,2,25333.48,425,1,1,52036.38,0,2,8,1,0
CUST04128,36,0,11152.79,671,1,0,50067.89,0,0,16,1,0
CUST04129,37,0,5514.17,674,2,0,54553.09,0,2,15,0,0
CUST04130,28,4,10299.01,629,2,0,62549.87,0,2,14,1,0
CUST04131,52,10,20488.41,632,2,0,59795.35,0,0,15,0,0
CUST04132,31,2,15390.05,658,3,1,79791.35,1,0,17,1,0
CUST04133,44,7,14498.83,627,2,1,42972.83,2,1,7,1,1
CUST04134,39,3,15658.58,670,3,1,60238.77,0,2,11,0,0
CUST04135,27,3,23602.25,606,2,1,108814.25,2,1,14,1,0
CUST04136,33,1,12946.82,832,2,0,54099.02,0,0,9,2,0
CUST04137,57,6,18723.04,627,2,1,54952.05,0,1,10,1,0
CUST04138,42,7,6372.9,701,1,1,27205.5,0,0,9,1,0
CUST04139,28,3,90706.84,590,1,1,39309.37,0,0,13,1,0
CUST04140,44,5,10797.88,734,2,0,52659.95,0,0,18,1,0
CUST04141,38,5,15563.67,716,1,1,66735.98,0,0,16,0,0
CUST04142,80,2,20431.83,688,1,1,69281.59,0,1,14,1,0
CUST04143,43,7,9817.36,558,2,1,62178.03,0,0,7,0,0
CUST04144,35,6,13438.36,582,2,1,72690.16,1,1,14,0,0
CUST04145,57,0,13316.46,802,1,1,33014.45,0,3,10,0,0
CUST04146,18,5,6730.95,581,1,1,65756.17,2,1,15,0,0
CUST04147,41,4,18563.31,708,3,1,55293.77,0,1,12,0,0
CUST04148,64,8,3878.03,565,4,1,57747.7,0,1,13,1,0
CUST04149,39,3,49738.34,741,2,1,47028.99,1,1,10,0,0
CUST04150,19,10,24215.01,588,1,1,34033.33,0,2,7,2,0
CUST04151,35,6,21576.11,563,1,1,28266.63,0,3,10,1,0
CUST04152,57,1,3631.93,586,1,0,62054.78,2,0,12,1,1
CUST04153,45,4,7373.17,600,2,1,65952.74,0,1,16,2,0
CUST04154,30,9,37873.57,686,2,1,52149.45,1,3,15,0,0
CUST04155,32,2,300568.53,656,2,1,54674.1,2,0,13,0,0
CUST04156,33,7,32729.08,551,1,1,39155.36,0,1,14,3,0
CUST04157,44,8,29077.14,647,3,1,66067.36,1,1,17,1,0
CUST04158,56,7,19805.81,547,2,1,56333.76,0,1,18,0,0
CUST04159,53,0,7075.38,708,2,1,46956.5,0,2,10,1,0
CUST04160,45,4,28180.36,724,2,0,74053.83,0,1,16,1,0
CUST04161,24,3,5849.4,648,2,1,69190.43,0,0,11,1,0
CUST04162,24,3,5388.71,674,3,1,21210.88,1,1,17,0,0
CUST04163,46,9,5140.23,808,2,0,56081.31,0,1,9,1,0
CUST04164,24,0,27772.23,636,3,1,33918.8,0,0,10,1,0
CUST04165,37,5,12796.66,565,2,1,58069.48,0,3,12,1,0
CUST04166,44,10,14409.51,702,1,0,12000.0,1,0,15,1,0
CUST04167,26,9,13206.27,548,1,1,59337.17,1,0,9,0,0
CUST04168,28,6,5742.86,631,1,1,70663.64,0,4,12,0,0
CUST04169,39,10,8078.42,596,3,1,52562.59,0,1,11,0,0
CUST04170,46,4,8389.03,587,1,1,29376.19,1,2,7,3,0
CUST04171,53,6,4656.63,627,1,1,98040.15,1,1,14,1,0
CUST04172,47,5,9153.05,731,1,1,80431.13,2,1,9,1,0
CUST04173,41,0,5937.36,750,2,1,43316.65,0,1,16,2,1
CUST04174,31,0,20604.33,733,3,0,49257.48,0,2,17,1,1
CUST04175,27,9,21932.58,680,3,1,12000.0,0,0,13,1,0
CUST04176,34,1,5063.28,627,1,1,65414.81,0,1,17,0,0
CUST04177,45,3,10694.94,438,2,0,24876.75,1,0,12,3,0
CUST04178,44,6,53747.1,683,1,1,69660.04,0,0,12,2,0
CUST04179,18,6,6402.4,445,3,1,77570.72,0,0,15,2,0
CUST04180,31,5,18397.65,477,1,0,53454.2,0,2,13,0,0
CUST04181,54,10,14460.0,635,4,0,31582.02,0,1,14,2,0
CUST04182,41,8,30323.12,674,3,0,82478.37,1,1,13,1,0
CUST04183,23,10,16673.9,609,2,1,55047.73,0,0,15,2,0
CUST04184,68,7,9667.53,788,2,1,57050.96,0,1,10,1,0
CUST04185,40,10,14045.72,692,1,1,34506.26,0,2,8,1,0
CUST04186,45,6,14200.43,628,1,1,59247.19,0,1,13,0,0
CUST04187,45,5,12471.84,775,2,1,50535.92,0,0,8,1,0
CUST04188,36,8,4967.47,791,1,1,25773.27,0,0,15,3,0
CUST04189,31,9,33938.88,696,2,1,84479.83,0,0,13,0,0
CUST04190,65,0,29727.42,580,2,0,93700.75,1,2,17,1,1
CUST04191,52,10,6104.97,600,3,1,77400.45,1,0,12,1,0
CUST04192,50,7,10662.15,520,3,1,74114.33,0,0,10,4,0
CUST04193,47,9,11284.5,646,1,1,93832.29,0,1,10,1,0
CUST04194,28,7,5611.71,555,1,0,31955.05,0,0,9,1,0
CUST04195,55,10,3294.15,620,2,0,31690.92,1,0,12,0,0
CUST04196,30,3,8079.26,673,1,1,45883.33,0,2,8,1,0
CUST04197,43,2,10226.1,471,2,1,61552.8,1,2,12,0,1
CUST04198,20,2,4532.71,536,2,1,48562.28,0,0,13,1,0
CUST04199,18,2,15256.08,604,2,1,32560.17,1,3,16,1,0
CUST04200,44,2,31956.86,645,2,0,55124.44,1,0,10,0,0
CUST04201,30,4,25124.21,606,3,1,52923.65,2,2,8,0,1
CUST04202,18,2,12148.8,626,2,1,73509.13,1,0,6,2,0
CUST04203,46,1,3359.98,586,4,1,55979.88,1,0,15,0,0
CUST04204,65,5,22851.61,520,3,0,13099.65,0,2,15,2,0
CUST04205,57,8,14910.1,602,2,0,63480.3,0,2,15,2,1
CUST04206,37,1,18366.13,631,1,1,89799.28,0,0,11,0,0
CUST04207,40,5,57072.47,622,3,0,55636.4,0,1,10,0,0
CUST04208,51,7,7196.8,660,1,0,76713.09,0,1,13,1,0
CUST04209,53,7,1546.71,688,2,0,43887.28,0,2,6,1,0
CUST04210,36,1,6062.69,711,2,1,67446.48,2,1,9,0,0
CUST04211,40,8,19235.9,593,1,1,38619.04,0,1,10,1,0
CUST04212,44,0,13632.26,508,1,0,49577.02,0,0,8,0,1
CUST04213,47,2,5368.33,764,1,0,49750.19,3,1,11,0,0
CUST04214,38,3,4606.45,685,3,1,65487.18,0,1,15,0,0
CUST04215,39,9,10239.86,564,2,1,36868.55,0,2,8,1,0
CUST04216,57,2,5247.09,675,3,1,22772.53,0,1,13,1,0
CUST04217,55,8,19741.44,746,3,1,65342.47,0,3,13,0,0
CUST04218,46,10,9812.67,806,2,0,64515.56,0,1,13,0,0
CUST04219,61,10,8347.03,673,2,1,57474.7,0,3,15,1,0
CUST04220,35,3,7565.04,745,2,1,75523.54,1,1,14,0,0
CUST04221,59,1,16274.29,541,1,1,50541.95,0,3,15,0,0
CUST04222,47,2,13793.56,647,4,1,61189.69,1,1,11,0,0
CUST04223,79,8,15544.59,620,3,1,47301.79,0,1,12,0,0
CUST04224,26,2,15292.18,681,1,0,49310.54,0,1,14,1,0
CUST04225,32,7,12655.58,795,3,0,62484.76,0,0,18,1,0
CUST04226,45,4,6155.81,672,1,0,104865.41,0,2,9,0,0
CUST04227,45,8,7724.98,566,3,1,71330.55,0,1,11,1,0
CUST04228,63,6,9936.74,536,2,1,67069.4,0,0,11,2,0
CUST04229,32,6,62874.53,798,1,0,72015.67,0,0,10,0,0
CUST04230,51,8,4857.95,696,3,1,12000.0,0,0,15,0,0
CUST04231,54,10,9757.27,690,2,1,62021.91,1,3,7,1,0
CUST04232,48,4,14381.53,619,1,0,75030.42,0,1,9,0,1
CUST04233,28,5,10641.33,674,2,1,56857.39,0,2,13,1,0
CUST04234,57,6,29895.92,561,2,1,54050.13,0,0,15,2,0
CUST04235,55,9,10600.18,685,2,1,34321.34,0,0,16,0,0
CUST04236,47,5,11204.76,544,2,1,45464.97,0,0,13,3,0
CUST04237,42,4,24611.56,618,1,0,36663.1,1,1,13,1,1
CUST04238,43,9,51949.83,592,1,1,76989.15,2,1,10,0,0
CUST04239,39,10,38392.74,357,2,1,88036.69,0,1,7,0,0
CUST04240,48,6,12058.31,619,1,0,97571.45,0,0,8,0,0
CUST04241,40,1,12872.7,569,2,0,36300.12,0,1,15,0,1
CUST04242,30,3,13836.14,631,3,1,40294.93,0,1,12,0,0
CUST04243,27,5,14916.89,650,3,1,38506.71,0,1,9,0,0
CUST04244,31,7,7076.18,809,2,1,32591.77,1,0,12,0,0
CUST04245,43,7,26969.05,677,2,0,32946.8,2,0,10,1,1
CUST04246,40,9,15598.92,680,3,1,43659.11,0,1,7,3,0
CUST04247,43,0,12917.75,695,3,1,74238.51,0,1,10,0,0
CUST04248,46,5,5149.43,728,1,0,39207.62,0,0,12,2,0
CUST04249,32,7,13998.63,691,2,0,78167.76,2,1,8,1,0
CUST04250,58,10,3229.53,675,1,1,85084.29,0,1,10,2,0
CUST04251,37,1,8636.59,714,1,1,61272.12,1,1,17,0,1
CUST04252,35,9,8757.6,432,1,0,82040.88,1,2,11,0,1
CUST04253,46,0,16568.3,838,2,1,25052.27,0,1,11,0,0
CUST04254,18,2,54714.69,793,2,0,42719.9,0,1,14,0,0
CUST04255,31,9,20515.39,670,3,1,59167.16,0,2,12,1,0
CUST04256,52,8,39588.8,523,2,0,59911.15,0,3,9,2,0
CUST04257,19,10,21674.88,759,2,1,86443.12,0,1,11,0,0
CUST04258,53,6,31063.54,588,1,1,33025.4,0,1,14,2,1
CUST04259,58,6,53790.14,698,1,1,43186.98,1,5,11,1,1
CUST04260,36,5,7716.55,535,1,1,53130.37,1,1,16,1,0
CUST04261,44,5,7347.91,850,4,0,43590.38,0,2,18,1,0
CUST04262,53,5,22061.92,520,1,0,32062.22,0,1,9,1,0
CUST04263,34,3,13322.92,656,2,0,44515.89,1,2,12,0,0
CUST04264,50,9,15760.55,459,1,1,49598.42,0,1,14,0,0
CUST04265,32,3,11086.68,646,2,1,86845.98,1,1,6,1,0
CUST04266,34,6,8542.47,612,3,0,32554.9,1,0,12,0,0
CUST04267,30,7,45052.04,752,3,1,72934.06,0,3,8,0,0
CUST04268,44,5,5855.31,612,1,1,82986.98,0,0,10,0,0
CUST04269,54,6,22354.75,752,3,1,43722.92,2,2,14,0,0
CUST04270,38,0,19794.73,558,1,1,60717.65,2,2,7,1,0
CUST04271,25,3,4087.71,625,3,1,67670.6,1,2,11,0,0
CUST04272,27,4,7164.65,626,1,1,64042.1,0,3,11,0,0
CUST04273,45,4,8127.28,695,2,1,56807.15,2,0,10,0,0
CUST04274,62,9,20403.02,683,2,1,40065.83,0,1,13,0,0
CUST04275,45,9,10144.87,715,3,0,69574.05,0,1,11,1,0
CUST04276,35,7,12529.08,674,3,1,46761.93,0,0,11,0,0
CUST04277,49,3,4477.25,710,1,1,55630.32,0,1,14,1,0
CUST04278,37,0,76453.18,569,3,0,58868.0,0,0,9,1,1
CUST04279,35,8,14092.48,685,1,1,73831.76,0,3,17,1,0
CUST04280,28,9,19423.73,795,1,1,97414.71,0,1,13,0,0
CUST04281,57,5,8906.45,499,1,1,38768.73,1,0,8,0,1
CUST04282,18,9,8188.86,694,1,0,56156.64,0,0,12,0,0
CUST04283,50,10,56078.82,711,1,1,22342.83,0,0,8,1,0
CUST04284,34,6,3173.08,782,2,1,87591.72,1,2,10,1,0
CUST04285,35,2,16464.89,715,1,0,55964.69,0,1,9,0,0
CUST04286,60,0,5385.0,659,2,0,48407.09,0,2,9,0,0
CUST04287,31,8,9860.08,689,1,0,56148.97,1,1,9,1,0
CUST04288,32,6,8278.6,584,2,1,57260.8,3,1,9,2,0
CUST04289,38,1,6377.41,615,1,0,38899.53,2,2,13,2,1
CUST04290,45,0,13719.61,530,1,0,81135.34,1,0,15,1,0
CUST04291,35,10,1946.87,784,2,1,69184.27,0,2,10,0,0
CUST04292,21,3,10544.75,691,3,1,72251.75,0,1,11,0,0
CUST04293,30,3,12484.99,568,4,1,40039.79,1,2,16,1,0
CUST04294,55,6,4820.06,674,1,1,38849.5,0,0,11,2,0
CUST04295,41,4,41560.86,754,3,1,52501.88,0,0,11,2,0
CUST04296,45,10,8554.02,739,2,0,72599.07,0,2,18,1,0
CUST04297,37,7,11180.06,567,3,1,66037.31,0,0,11,1,0
CUST04298,32,3,8568.39,368,1,0,37890.94,0,3,7,2,0
CUST04299,60,2,12566.95,686,1,0,69690.74,0,0,9,0,1
CUST04300,38,9,35635.87,570,1,1,33613.34,2,0,7,0,0
CUST04301,35,6,85371.01,706,3,0,40444.38,0,2,15,1,0
CUST04302,53,10,23370.49,736,1,0,58469.91,0,2,8,1,0
CUST04303,31,3,30212.03,750,1,1,29227.59,0,2,12,0,0
CUST04304,33,0,48403.17,807,2,1,33802.37,1,0,4,0,0
CUST04305,40,9,16101.27,761,4,0,89146.67,0,3,14,0,0
CUST04306,40,2,43377.15,807,2,1,85057.85,1,1,11,2,0
CUST04307,43,9,24204.67,774,2,1,105373.75,1,2,12,1,0
CUST04308,65,7,14883.23,782,1,1,64912.6,1,0,9,0,0
CUST04309,44,2,17374.45,646,3,0,69184.82,0,0,9,1,0
CUST04310,18,8,3408.19,534,1,1,51590.93,0,0,7,0,0
CUST04311,44,0,16632.09,850,1,1,47290.27,1,0,10,1,0
CUST04312,40,4,4197.27,656,2,1,74182.14,1,1,10,0,0
CUST04313,41,3,3948.33,761,1,0,84963.5,0,2,13,1,0
CUST04314,43,7,15439.11,600,2,1,72306.38,1,1,16,1,0
CUST04315,40,5,5793.21,737,2,0,36524.1,0,2,13,0,0
CUST04316,39,6,13288.64,430,1,1,63615.73,0,1,15,2,0
CUST04317,47,5,14821.38,613,1,1,38056.69,1,0,10,0,0
CUST04318,33,8,15325.71,641,1,0,47861.0,0,0,17,0,0
CUST04319,29,1,6781.2,692,1,0,90996.99,0,0,10,1,0
CUST04320,76,7,26213.03,746,3,1,28609.22,0,0,17,1,0
CUST04321,31,0,12494.87,552,2,1,102711.33,0,1,12,1,0
CUST04322,41,0,18597.95,709,1,1,67089.76,2,1,17,0,0
CUST04323,22,7,5446.18,760,1,1,44745.52,0,0,8,0,0
CUST04324,41,1,11687.26,850,3,0,56500.75,0,1,15,0,0
CUST04325,29,8,30423.51,714,3,1,39930.78,0,4,9,2,0
CUST04326,35,1,27656.97,609,3,1,42967.89,1,2,10,0,0
CUST04327,53,1,7346.88,536,1,0,56612.51,0,1,13,1,0
CUST04328,46,10,8873.56,815,2,0,47763.74,0,1,17,1,0
CUST04329,47,1,6364.46,716,1,1,34474.71,0,0,10,3,1
CUST04330,19,10,8165.64,648,2,0,50128.97,1,1,13,0,0
CUST04331,62,3,4678.34,504,2,0,26078.47,0,3,15,1,1
CUST04332,26,8,12044.56,566,2,1,27020.08,0,3,7,0,0
CUST04333,58,10,21479.49,707,1,1,26794.82,0,2,12,1,0
CUST04334,52,1,7414.63,682,2,1,91769.14,3,0,12,1,0
CUST04335,47,3,12482.03,475,1,0,63923.73,1,1,16,1,1
CUST04336,30,6,11323.39,707,3,1,68108.86,0,0,13,0,0
CUST04337,42,9,29476.22,509,1,1,55247.74,0,4,12,0,0
CUST04338,34,2,8444.8,772,2,1,66138.21,0,0,14,0,0
CUST04339,40,2,8678.36,669,1,1,80868.61,0,0,15,1,0
CUST04340,37,4,7083.22,608,2,0,63972.03,1,2,11,0,0
CUST04341,18,2,5692.29,739,2,1,91087.26,0,1,11,0,0
CUST04342,53,2,19868.46,682,2,1,54181.92,0,3,9,0,0
CUST04343,39,1,12072.28,769,1,1,68176.08,1,0,12,0,0
CUST04344,34,9,13920.35,657,1,1,70488.29,1,0,15,2,0
CUST04345,33,8,34751.6,662,1,0,34495.01,1,0,9,1,0
CUST04346,44,1,36281.4,624,2,1,55940.3,0,1,12,0,0
CUST04347,29,5,3886.73,674,1,1,14488.73,0,1,11,0,0
CUST04348,18,7,21717.55,803,1,1,52142.76,0,1,9,1,0
CUST04349,45,6,15823.24,605,1,0,48859.41,0,1,13,0,0
CUST04350,46,10,9450.35,708,1,0,47543.13,0,0,14,1,0
CUST04351,38,7,17081.7,571,1,0,46034.69,0,1,15,1,0
CUST04352,26,7,3659.98,464,2,0,66263.43,1,3,17,0,0
CUST04353,41,0,40013.88,669,1,0,35511.72,0,4,14,1,0
CUST04354,22,0,19657.38,683,3,0,95919.79,0,0,7,1,1
CUST04355,28,6,6982.08,640,2,0,67484.59,1,1,6,2,0
CUST04356,31,9,8612.26,515,2,0,37334.76,0,0,13,1,0
CUST04357,50,4,3724.32,677,3,1,69238.75,1,0,8,1,0
CUST04358,36,7,10556.87,674,2,1,76886.77,0,1,9,0,0
CUST04359,35,2,9301.69,570,2,0,63120.58,0,2,11,3,0
CUST04360,63,5,4945.17,528,1,1,32872.26,1,2,19,2,1
CUST04361,44,8,23921.35,627,2,1,104220.31,0,1,13,3,0
CUST04362,44,7,34807.84,709,1,0,69068.44,2,1,17,0,0
CUST04363,36,1,13088.37,687,2,1,27553.25,0,2,9,0,0
CUST04364,33,9,10622.87,571,1,0,59600.53,0,0,14,2,0
CUST04365,18,10,18513.18,662,2,1,50153.01,1,2,17,1,0
CUST04366,52,5,13164.39,730,2,0,55141.4,0,0,10,0,0
CUST04367,45,3,5933.48,544,1,1,28738.24,1,0,9,0,1
CUST04368,38,5,8188.55,656,1,0,56195.18,0,0,10,0,0
CUST04369,38,8,10696.51,771,3,0,36712.44,1,1,14,0,0
CUST04370,49,4,16093.0,535,1,1,47310.13,1,2,10,0,0
CUST04371,21,0,13453.61,754,1,0,63523.77,0,0,12,1,1
CUST04372,33,0,15642.97,796,1,1,44514.08,0,3,14,1,0
CUST04373,26,8,4257.25,630,3,0,48610.72,0,0,17,0,0
CUST04374,61,8,22002.54,619,2,1,73045.1,0,1,15,0,0
CUST04375,51,8,13394.0,743,2,1,35450.86,0,0,12,1,0
CUST04376,18,1,90629.2,633,3,1,40734.74,0,2,10,1,0
CUST04377,22,1,9989.34,438,2,1,27399.03,0,1,13,0,0
CUST04378,38,4,17027.65,641,3,1,36897.0,0,3,18,0,0
CUST04379,34,2,111515.0,692,2,0,57840.73,1,2,11,0,1
CUST04380,24,4,15453.16,717,3,1,69068.21,0,0,11,0,0
CUST04381,63,6,12698.98,571,2,1,37264.32,0,4,9,1,0
CUST04382,44,3,6372.89,626,1,1,68415.87,0,0,18,1,0
CUST04383,46,1,42032.56,738,1,1,57314.74,1,2,11,2,0
CUST04384,32,4,5600.85,645,1,1,24582.74,0,1,11,0,0
CUST04385,49,7,18404.32,512,2,1,58840.33,0,0,17,2,0
CUST04386,35,6,9365.93,761,4,0,81275.86,0,0,11,2,0
CUST04387,37,3,11591.16,631,2,1,13373.03,0,4,11,0,0
CUST04388,47,3,4591.91,748,2,0,99114.52,0,1,12,1,0
CUST04389,20,6,36583.24,524,2,1,41568.6,0,2,10,3,0
CUST04390,59,1,10847.09,639,3,1,18719.68,0,2,12,1,0
CUST04391,42,9,5370.53,696,2,0,58045.32,0,1,11,1,0
CUST04392,55,9,34184.17,642,1,0,73283.91,1,0,13,0,0
CUST04393,27,0,9153.55,544,2,1,48830.46,1,0,10,0,0
CUST04394,29,10,17170.63,435,2,0,61855.18,1,1,13,0,0
CUST04395,26,0,25111.03,787,1,0,101634.21,0,1,12,1,0
CUST04396,43,5,19063.4,672,1,0,59524.39,0,0,12,0,0
CUST04397,41,7,2572.22,755,1,1,120614.73,0,0,6,0,0
CUST04398,34,3,22505.56,734,1,0,82821.87,0,1,15,1,1
CUST04399,28,2,12388.7,704,1,1,56133.78,0,3,10,0,0
CUST04400,25,0,10438.21,621,3,0,61413.82,0,2,8,0,0
CUST04401,39,8,12310.33,694,1,0,47972.44,0,0,8,1,0
CUST04402,34,0,3993.71,779,3,0,60490.72,1,3,6,0,1
CUST04403,32,5,15430.91,657,1,0,67354.27,0,1,12,4,0
CUST04404,59,4,4801.61,821,4,1,46108.7,0,0,8,1,0
CUST04405,39,10,10781.86,515,2,0,24640.63,2,0,15,0,0
CUST04406,55,10,15020.91,505,3,1,84068.13,0,2,16,2,0
CUST04407,34,8,29897.43,739,2,1,76416.61,0,0,13,0,0
CUST04408,43,8,7224.91,576,2,0,23824.04,0,3,12,0,0
CUST04409,39,5,39683.49,834,1,0,58761.8,0,1,10,0,0
CUST04410,20,3,27177.37,770,2,1,77595.6,0,0,12,0,0
CUST04411,57,1,9681.22,793,2,1,75322.03,0,0,11,1,0
CUST04412,38,10,5816.41,730,1,1,39732.66,0,1,13,3,0
CUST04413,49,4,4523.94,567,1,1,76606.57,0,1,11,0,0
CUST04414,31,4,16379.98,501,3,0,55332.14,0,1,10,1,0
CUST04415,38,1,7685.09,785,1,1,63550.9,0,2,13,0,0
CUST04416,30,3,32843.78,515,2,1,34771.18,0,1,15,1,0
CUST04417,55,6,8025.32,793,1,0,12000.0,1,2,8,1,0
CUST04418,44,4,6798.77,710,1,1,37898.77,0,1,17,0,0
CUST04419,44,6,15918.22,643,1,1,66804.7,0,2,13,0,0
CUST04420,56,2,7986.16,690,2,1,50480.49,1,1,14,0,0
CUST04421,54,0,13445.67,692,3,1,69304.2,0,1,13,1,0
CUST04422,49,9,27986.9,632,3,0,79335.29,0,1,15,1,0
CUST04423,23,4,14587.53,778,1,1,47728.55,0,0,16,0,0
CUST04424,32,3,14628.45,775,1,1,45563.12,1,2,15,1,0
CUST04425,28,3,15581.82,664,3,1,12000.0,0,3,17,0,0
CUST04426,49,7,3752.49,596,1,1,20951.18,0,1,11,0,0
CUST04427,42,6,17923.69,768,1,1,25521.55,0,2,10,0,0
CUST04428,23,4,15062.28,468,2,1,67246.06,0,0,16,1,0
CUST04429,38,10,26099.54,690,2,0,47948.33,0,1,10,0,0
CUST04430,22,9,21043.73,717,1,1,43246.84,0,0,17,0,0
CUST04431,39,2,11482.03,575,1,1,40727.59,2,0,11,1,0
CUST04432,20,7,28978.07,738,4,0,37862.42,0,1,11,3,0
CUST04433,46,10,10727.08,648,3,0,75316.14,1,1,14,0,0
CUST04434,45,5,16080.58,601,2,0,57053.63,0,2,13,0,1
CUST04435,63,0,10579.12,737,2,1,76809.19,0,1,7,0,1
CUST04436,50,1,18888.69,552,3,0,12000.0,0,1,11,1,1
